"","oil","gas_total","period","well_name"
"753",23637.271,488583.911497061,1981-12-01,"FIELD1B"
"754",21759.353,500500.036978827,1981-11-01,"FIELD1B"
"755",21604.449,489638.74234946,1981-10-01,"FIELD1B"
"756",20056.914,456283.365975959,1981-09-01,"FIELD1B"
"757",19000.695,514658.120472668,1981-08-01,"FIELD1B"
"758",20609.24,584132.314278583,1981-07-01,"FIELD1B"
"759",21070.62,621550.053781019,1981-06-01,"FIELD1B"
"760",22328.587,717596.83306256,1981-05-01,"FIELD1B"
"761",25626.113,782136.73139928,1981-04-01,"FIELD1B"
"762",22584.034,680109.745602821,1981-03-01,"FIELD1B"
"763",2754.258,74892.8772529137,1981-02-01,"FIELD1B"
"764",3223.198,42967.7564839281,1980-12-01,"FIELD1B"
"765",689.782,9446.66992417075,1980-11-01,"FIELD1B"
"766",1074.927,10970.9657762181,1980-10-01,"FIELD1B"
"767",11559.814,312666.691351818,1980-09-01,"FIELD1B"
"768",8435.433,228567.752420226,1980-08-01,"FIELD1B"
"769",2135.691,51425.8003430323,1980-07-01,"FIELD1B"
"770",701.103,19053.3300315863,1986-04-01,"FIELD20"
"771",758.225,18567.7527462267,1986-03-01,"FIELD20"
"772",779.486,17424.9980851599,1986-02-01,"FIELD20"
"773",1217.989,27122.5835869824,1986-01-01,"FIELD20"
"774",628.98,23958.06271294,1985-12-01,"FIELD20"
"775",2453.022,60466.6615386931,1985-11-01,"FIELD20"
"776",4226.137,93406.4598716099,1985-10-01,"FIELD20"
"777",6832.819,147840.019025951,1985-09-01,"FIELD20"
"778",6581.363,146677.44257227,1985-08-01,"FIELD20"
"779",9412.99,208703.258001165,1985-07-01,"FIELD20"
"780",11194.376,249163.359501446,1985-06-01,"FIELD20"
"781",20697.006,461100.033264412,1985-04-01,"FIELD20"
"782",213.65,5577.42768899328,1986-05-01,"FIELD20"
"783",15121.085,339822.603867239,1985-05-01,"FIELD20"
"784",24574.249,548635.533015256,1985-03-01,"FIELD20"
"785",18639.822,414442.903154859,1985-02-01,"FIELD20"
"786",16185.887,359580.683576807,1985-01-01,"FIELD20"
"787",25434.328,558309.728801793,1984-12-01,"FIELD20"
"788",25505.139,559600.042550451,1984-11-01,"FIELD20"
"789",21159.293,483035.536892672,1984-10-01,"FIELD20"
"790",18377.118,426620.053328509,1984-09-01,"FIELD20"
"791",11967.46,266361.313110631,1984-08-01,"FIELD20"
"792",17245.008,384977.468631394,1984-07-01,"FIELD20"
"793",17560.702,377300.035282291,1984-06-01,"FIELD20"
"794",27300.167,522241.994960631,1984-05-01,"FIELD20"
"795",26370.825,539160.036541254,1984-04-01,"FIELD20"
"796",25237.721,529667.804810917,1984-03-01,"FIELD20"
"797",26121.973,548220.747846376,1984-02-01,"FIELD20"
"798",12826.525,269187.10786574,1984-01-01,"FIELD20"
"799",22200.559,465906.506488091,1983-12-01,"FIELD20"
"800",18741.298,397423.373996049,1983-11-01,"FIELD20"
"801",11132.946,239000.018506878,1983-10-01,"FIELD20"
"802",11869.062,255883.34363358,1983-09-01,"FIELD20"
"803",26439.479,567480.705907544,1983-08-01,"FIELD20"
"804",15064.68,316951.653211813,1983-07-01,"FIELD20"
"805",25494.027,533353.383979099,1983-06-01,"FIELD20"
"806",29331.366,597864.569033374,1983-05-01,"FIELD20"
"807",28898.486,600360.047772987,1983-04-01,"FIELD20"
"808",29701.044,616916.200054165,1983-03-01,"FIELD20"
"809",26216.785,544232.206736506,1983-02-01,"FIELD20"
"810",31133.698,643471.030866977,1983-01-01,"FIELD20"
"811",29921.999,665225.87301398,1982-12-01,"FIELD20"
"812",31959.103,660556.736496272,1982-11-01,"FIELD20"
"813",32449.078,670696.829359787,1982-10-01,"FIELD20"
"814",31513.575,652630.058263466,1982-09-01,"FIELD20"
"815",30068.287,627180.717141605,1982-08-01,"FIELD20"
"816",31119.699,643216.179247649,1982-07-01,"FIELD20"
"817",31265.967,646213.404192026,1982-06-01,"FIELD20"
"818",28644.967,614993.599437954,1982-05-01,"FIELD20"
"819",11828.598,305193.365832951,1982-04-01,"FIELD20"
"820",1636.83,40574.5298773586,1995-03-01,"FIELD21"
"821",2312.018,57294.6367003039,1995-02-01,"FIELD21"
"822",2302.675,57113.8902685071,1995-01-01,"FIELD21"
"823",6234.612,154674.205000391,1994-12-01,"FIELD21"
"824",6782.711,168240.013330913,1994-11-01,"FIELD21"
"825",7133.242,176929.037707668,1994-10-01,"FIELD21"
"826",4993.263,123856.669369005,1994-09-01,"FIELD21"
"827",7345.857,182200.020482843,1994-06-01,"FIELD21"
"828",11924.243,295774.219883668,1994-05-01,"FIELD21"
"829",11829.017,293350.014646926,1994-04-01,"FIELD21"
"830",12201.313,302621.459924386,1994-02-01,"FIELD21"
"831",13006.495,322654.864333368,1994-01-01,"FIELD21"
"832",6694.579,166048.402672079,1994-08-01,"FIELD21"
"833",7212.777,178893.575573682,1994-07-01,"FIELD21"
"834",11796.418,292632.295853206,1994-03-01,"FIELD21"
"835",12908.09,318361.322468856,1993-12-01,"FIELD21"
"836",13211.096,328780.02478599,1993-11-01,"FIELD21"
"837",13496.491,334722.598211787,1993-10-01,"FIELD21"
"838",12447.305,308743.36393965,1993-09-01,"FIELD21"
"839",14208.05,370041.974431216,1993-08-01,"FIELD21"
"840",14100.311,349632.29576472,1993-07-01,"FIELD21"
"841",14583.74,361630.030398364,1993-06-01,"FIELD21"
"842",13262.145,329100.033469326,1993-05-01,"FIELD21"
"843",13764.808,343403.354069338,1993-04-01,"FIELD21"
"844",11547.667,288216.14204295,1993-03-01,"FIELD21"
"845",14436.663,359871.469274461,1993-02-01,"FIELD21"
"846",13003.857,324358.09433903,1993-01-01,"FIELD21"
